ResponseId,Image.Set,Image,Location,Preference,RCP,Scenic,MR1.Experience,MR2.Access,MR3.Engagement
R_kp5RmRF7v3BVjPp,2,4,YELL_CPOF,3,8.5,Y,-0.685920269,-0.379566965,-1.229899884
R_kssBurM3zu15kTH,2,1,YELL_MWS,2,4.5,N,0.693606733,-0.087875127,1.051857144
R_kssBurM3zu15kTH,2,2,GRTE_SMS,2,8.5,N,0.693606733,-0.087875127,1.051857144
R_kssBurM3zu15kTH,2,3,GRTE_PBC,2,4.5,Y,0.693606733,-0.087875127,1.051857144
R_kssBurM3zu15kTH,2,4,YELL_CPOF,3,8.5,Y,0.693606733,-0.087875127,1.051857144
R_kTb6rHfJvDVRk3l,2,1,YELL_MWS,3,4.5,N,-0.981863872,0.293338069,0.389590756
R_kTb6rHfJvDVRk3l,2,2,GRTE_SMS,3,8.5,N,-0.981863872,0.293338069,0.389590756
R_kTb6rHfJvDVRk3l,2,3,GRTE_PBC,3,4.5,Y,-0.981863872,0.293338069,0.389590756
R_kTb6rHfJvDVRk3l,2,4,YELL_CPOF,3,8.5,Y,-0.981863872,0.293338069,0.389590756
R_kZjoePT1XHiL56O,2,1,YELL_MWS,0,4.5,N,0.177582306,-0.597632419,0.441115648
R_kZjoePT1XHiL56O,2,2,GRTE_SMS,0,8.5,N,0.177582306,-0.597632419,0.441115648
R_kZjoePT1XHiL56O,2,3,GRTE_PBC,0,4.5,Y,0.177582306,-0.597632419,0.441115648
R_kZjoePT1XHiL56O,2,4,YELL_CPOF,0,8.5,Y,0.177582306,-0.597632419,0.441115648
R_lfqKdmFJlEJPq3I,2,1,YELL_MWS,3,4.5,N,1.15244112,-2.15001165,1.66595436
R_lfqKdmFJlEJPq3I,2,2,GRTE_SMS,3,8.5,N,1.15244112,-2.15001165,1.66595436
R_lfqKdmFJlEJPq3I,2,3,GRTE_PBC,3,4.5,Y,1.15244112,-2.15001165,1.66595436
R_lfqKdmFJlEJPq3I,2,4,YELL_CPOF,3,8.5,Y,1.15244112,-2.15001165,1.66595436
R_lJ9ctCZy567d9nP,2,1,YELL_MWS,3,4.5,N,-0.814964981,0.520972373,0.068923201
R_lJ9ctCZy567d9nP,2,2,GRTE_SMS,3,8.5,N,-0.814964981,0.520972373,0.068923201
R_lJ9ctCZy567d9nP,2,3,GRTE_PBC,1,4.5,Y,-0.814964981,0.520972373,0.068923201
R_lJ9ctCZy567d9nP,2,4,YELL_CPOF,3,8.5,Y,-0.814964981,0.520972373,0.068923201
R_lSbxnzjGSOLogx2,2,1,YELL_MWS,3,4.5,N,-0.35129945,-0.243285091,-0.215625423
R_lSbxnzjGSOLogx2,2,2,GRTE_SMS,3,8.5,N,-0.35129945,-0.243285091,-0.215625423
R_lSbxnzjGSOLogx2,2,3,GRTE_PBC,3,4.5,Y,-0.35129945,-0.243285091,-0.215625423
R_lSbxnzjGSOLogx2,2,4,YELL_CPOF,3,8.5,Y,-0.35129945,-0.243285091,-0.215625423
R_lSH0QMxZHegWunx,2,1,YELL_MWS,3,4.5,N,-0.389820462,0.156482737,-0.937912411
R_lSH0QMxZHegWunx,2,2,GRTE_SMS,3,8.5,N,-0.389820462,0.156482737,-0.937912411
R_lSH0QMxZHegWunx,2,3,GRTE_PBC,3,4.5,Y,-0.389820462,0.156482737,-0.937912411
R_lSH0QMxZHegWunx,2,4,YELL_CPOF,3,8.5,Y,-0.389820462,0.156482737,-0.937912411
R_lY81AhibDLIF9Hz,2,1,YELL_MWS,3,4.5,N,-1.018208215,-0.024387356,-0.659099711
R_lY81AhibDLIF9Hz,2,2,GRTE_SMS,3,8.5,N,-1.018208215,-0.024387356,-0.659099711
R_lY81AhibDLIF9Hz,2,3,GRTE_PBC,-3,4.5,Y,-1.018208215,-0.024387356,-0.659099711
R_lY81AhibDLIF9Hz,2,4,YELL_CPOF,3,8.5,Y,-1.018208215,-0.024387356,-0.659099711
R_m8K4vvcRRFHtu7B,2,1,YELL_MWS,3,4.5,N,-0.112097524,-0.504020841,-1.121677429
R_m8K4vvcRRFHtu7B,2,2,GRTE_SMS,3,8.5,N,-0.112097524,-0.504020841,-1.121677429
R_m8K4vvcRRFHtu7B,2,3,GRTE_PBC,3,4.5,Y,-0.112097524,-0.504020841,-1.121677429
R_m8K4vvcRRFHtu7B,2,4,YELL_CPOF,3,8.5,Y,-0.112097524,-0.504020841,-1.121677429
R_mhj8oZj0nbbuXWk,2,1,YELL_MWS,3,4.5,N,1.014904934,-0.025350242,-0.214923462
R_mhj8oZj0nbbuXWk,2,2,GRTE_SMS,3,8.5,N,1.014904934,-0.025350242,-0.214923462
R_mhj8oZj0nbbuXWk,2,3,GRTE_PBC,3,4.5,Y,1.014904934,-0.025350242,-0.214923462
R_mhj8oZj0nbbuXWk,2,4,YELL_CPOF,3,8.5,Y,1.014904934,-0.025350242,-0.214923462
R_mkfaD7w5CIrkQ8P,2,1,YELL_MWS,3,4.5,N,-0.057958157,1.555614447,-0.304676648
R_mkfaD7w5CIrkQ8P,2,2,GRTE_SMS,3,8.5,N,-0.057958157,1.555614447,-0.304676648
R_mkfaD7w5CIrkQ8P,2,3,GRTE_PBC,3,4.5,Y,-0.057958157,1.555614447,-0.304676648
R_mkfaD7w5CIrkQ8P,2,4,YELL_CPOF,3,8.5,Y,-0.057958157,1.555614447,-0.304676648
R_mmsoOtyN8Wl3CAu,2,1,YELL_MWS,3,4.5,N,-1.087804729,-0.225294197,0.317047283
R_mmsoOtyN8Wl3CAu,2,2,GRTE_SMS,3,8.5,N,-1.087804729,-0.225294197,0.317047283
R_mmsoOtyN8Wl3CAu,2,3,GRTE_PBC,3,4.5,Y,-1.087804729,-0.225294197,0.317047283
R_mmsoOtyN8Wl3CAu,2,4,YELL_CPOF,3,8.5,Y,-1.087804729,-0.225294197,0.317047283
R_mZX2aIxCwgEciZW,2,1,YELL_MWS,3,4.5,N,0.436631509,0.464177456,0.944175849
R_mZX2aIxCwgEciZW,2,2,GRTE_SMS,3,8.5,N,0.436631509,0.464177456,0.944175849
R_mZX2aIxCwgEciZW,2,3,GRTE_PBC,3,4.5,Y,0.436631509,0.464177456,0.944175849
R_mZX2aIxCwgEciZW,2,4,YELL_CPOF,3,8.5,Y,0.436631509,0.464177456,0.944175849
R_naijIobmEjZs04n,2,1,YELL_MWS,3,4.5,N,-1.022139164,1.932958641,-1.348903552
R_naijIobmEjZs04n,2,2,GRTE_SMS,3,8.5,N,-1.022139164,1.932958641,-1.348903552
R_naijIobmEjZs04n,2,3,GRTE_PBC,3,4.5,Y,-1.022139164,1.932958641,-1.348903552
R_naijIobmEjZs04n,2,4,YELL_CPOF,3,8.5,Y,-1.022139164,1.932958641,-1.348903552
R_nbqdbqIa1eoon6c,2,1,YELL_MWS,3,4.5,N,-1.546788925,0.088571339,-1.89975522
R_nbqdbqIa1eoon6c,2,2,GRTE_SMS,3,8.5,N,-1.546788925,0.088571339,-1.89975522
R_nbqdbqIa1eoon6c,2,3,GRTE_PBC,3,4.5,Y,-1.546788925,0.088571339,-1.89975522
R_nbqdbqIa1eoon6c,2,4,YELL_CPOF,3,8.5,Y,-1.546788925,0.088571339,-1.89975522
R_nOp1lSSHOqxDERZ,2,1,YELL_MWS,3,4.5,N,-0.177993795,-1.250110574,0.379809516
R_nOp1lSSHOqxDERZ,2,2,GRTE_SMS,2,8.5,N,-0.177993795,-1.250110574,0.379809516
R_nOp1lSSHOqxDERZ,2,3,GRTE_PBC,3,4.5,Y,-0.177993795,-1.250110574,0.379809516
R_nOp1lSSHOqxDERZ,2,4,YELL_CPOF,2,8.5,Y,-0.177993795,-1.250110574,0.379809516
R_nSIMj0gjV6qaYpY,2,1,YELL_MWS,3,4.5,N,0.381122363,0.581477364,0.887571633
R_nSIMj0gjV6qaYpY,2,2,GRTE_SMS,3,8.5,N,0.381122363,0.581477364,0.887571633
R_nSIMj0gjV6qaYpY,2,3,GRTE_PBC,3,4.5,Y,0.381122363,0.581477364,0.887571633
R_nSIMj0gjV6qaYpY,2,4,YELL_CPOF,3,8.5,Y,0.381122363,0.581477364,0.887571633
R_nT1x4JmI0aSXLyV,2,1,YELL_MWS,0,4.5,N,0.920402386,-0.124667638,-0.373934005
R_nT1x4JmI0aSXLyV,2,2,GRTE_SMS,0,8.5,N,0.920402386,-0.124667638,-0.373934005
R_nT1x4JmI0aSXLyV,2,3,GRTE_PBC,0,4.5,Y,0.920402386,-0.124667638,-0.373934005
R_nT1x4JmI0aSXLyV,2,4,YELL_CPOF,0,8.5,Y,0.920402386,-0.124667638,-0.373934005
R_nWBn1yGI2250WM4,2,1,YELL_MWS,2,4.5,N,-0.466840504,-0.17730441,-0.614769539
R_nWBn1yGI2250WM4,2,2,GRTE_SMS,2,8.5,N,-0.466840504,-0.17730441,-0.614769539
R_nWBn1yGI2250WM4,2,3,GRTE_PBC,1,4.5,Y,-0.466840504,-0.17730441,-0.614769539
R_nWBn1yGI2250WM4,2,4,YELL_CPOF,1,8.5,Y,-0.466840504,-0.17730441,-0.614769539
R_nyHxH0quKeDwKAw,2,1,YELL_MWS,3,4.5,N,1.171783947,-1.694092016,0.277596164
R_nyHxH0quKeDwKAw,2,2,GRTE_SMS,3,8.5,N,1.171783947,-1.694092016,0.277596164
R_nyHxH0quKeDwKAw,2,3,GRTE_PBC,3,4.5,Y,1.171783947,-1.694092016,0.277596164
R_nyHxH0quKeDwKAw,2,4,YELL_CPOF,3,8.5,Y,1.171783947,-1.694092016,0.277596164
R_o91VXmoyQr68ZVT,2,1,YELL_MWS,3,4.5,N,0.38510222,1.239360916,-0.256354873
R_o91VXmoyQr68ZVT,2,2,GRTE_SMS,3,8.5,N,0.38510222,1.239360916,-0.256354873
R_o91VXmoyQr68ZVT,2,3,GRTE_PBC,3,4.5,Y,0.38510222,1.239360916,-0.256354873
R_o91VXmoyQr68ZVT,2,4,YELL_CPOF,3,8.5,Y,0.38510222,1.239360916,-0.256354873
R_oD557lEOVxw3akx,2,1,YELL_MWS,2,4.5,N,-1.613341005,-1.183180092,-0.341613115
R_oD557lEOVxw3akx,2,2,GRTE_SMS,3,8.5,N,-1.613341005,-1.183180092,-0.341613115
R_oD557lEOVxw3akx,2,3,GRTE_PBC,2,4.5,Y,-1.613341005,-1.183180092,-0.341613115
R_oD557lEOVxw3akx,2,4,YELL_CPOF,2,8.5,Y,-1.613341005,-1.183180092,-0.341613115
R_oIWUnmITM8aK0kc,2,1,YELL_MWS,3,4.5,N,-0.847669193,0.342908384,0.00190091
R_oIWUnmITM8aK0kc,2,2,GRTE_SMS,3,8.5,N,-0.847669193,0.342908384,0.00190091
R_oIWUnmITM8aK0kc,2,3,GRTE_PBC,3,4.5,Y,-0.847669193,0.342908384,0.00190091
R_oIWUnmITM8aK0kc,2,4,YELL_CPOF,3,8.5,Y,-0.847669193,0.342908384,0.00190091
R_ol4NVWHHxEXa1Px,2,1,YELL_MWS,3,4.5,N,0.410103424,-0.950174159,1.234041715
R_ol4NVWHHxEXa1Px,2,2,GRTE_SMS,3,8.5,N,0.410103424,-0.950174159,1.234041715
R_ol4NVWHHxEXa1Px,2,3,GRTE_PBC,3,4.5,Y,0.410103424,-0.950174159,1.234041715
R_ol4NVWHHxEXa1Px,2,4,YELL_CPOF,3,8.5,Y,0.410103424,-0.950174159,1.234041715
R_oTY0LaGebjGOhXs,2,1,YELL_MWS,3,4.5,N,0.281187304,-0.996709407,1.490962752
R_oTY0LaGebjGOhXs,2,2,GRTE_SMS,3,8.5,N,0.281187304,-0.996709407,1.490962752
R_oTY0LaGebjGOhXs,2,3,GRTE_PBC,3,4.5,Y,0.281187304,-0.996709407,1.490962752
R_oTY0LaGebjGOhXs,2,4,YELL_CPOF,3,8.5,Y,0.281187304,-0.996709407,1.490962752
R_00J4IpyxsNUTRBy,3,1,YELL_MWN,3,4.5,N,0.838286161,0.690036767,-0.03484734
R_00J4IpyxsNUTRBy,3,2,YELL_MWS,3,8.5,N,0.838286161,0.690036767,-0.03484734
R_00J4IpyxsNUTRBy,3,3,GRTE_MMT,2,4.5,Y,0.838286161,0.690036767,-0.03484734
R_00J4IpyxsNUTRBy,3,4,GRTE_PBC,3,8.5,Y,0.838286161,0.690036767,-0.03484734
R_0Ae3wgMfLtDjUp1,3,1,YELL_MWN,3,4.5,N,0.326630016,0.249022652,-0.41477566
R_0Ae3wgMfLtDjUp1,3,2,YELL_MWS,3,8.5,N,0.326630016,0.249022652,-0.41477566
R_0Ae3wgMfLtDjUp1,3,3,GRTE_MMT,3,4.5,Y,0.326630016,0.249022652,-0.41477566
R_0Ae3wgMfLtDjUp1,3,4,GRTE_PBC,3,8.5,Y,0.326630016,0.249022652,-0.41477566
R_0GF5AEbTnOwwzBL,3,1,YELL_MWN,2,4.5,N,1.311778832,0.387323872,-0.879471896
R_0GF5AEbTnOwwzBL,3,2,YELL_MWS,3,8.5,N,1.311778832,0.387323872,-0.879471896
R_0GF5AEbTnOwwzBL,3,3,GRTE_MMT,3,4.5,Y,1.311778832,0.387323872,-0.879471896
R_0GF5AEbTnOwwzBL,3,4,GRTE_PBC,3,8.5,Y,1.311778832,0.387323872,-0.879471896
R_0ryGG6DGgaQDAVz,3,1,YELL_MWN,3,4.5,N,1.519160393,0.603856096,-0.790254094
R_0ryGG6DGgaQDAVz,3,2,YELL_MWS,3,8.5,N,1.519160393,0.603856096,-0.790254094
R_0ryGG6DGgaQDAVz,3,3,GRTE_MMT,3,4.5,Y,1.519160393,0.603856096,-0.790254094
R_0ryGG6DGgaQDAVz,3,4,GRTE_PBC,3,8.5,Y,1.519160393,0.603856096,-0.790254094
R_114LzEhvJFK6i9N,3,1,YELL_MWN,3,4.5,N,-0.071616673,0.396271288,1.343263743
R_114LzEhvJFK6i9N,3,2,YELL_MWS,3,8.5,N,-0.071616673,0.396271288,1.343263743
R_114LzEhvJFK6i9N,3,3,GRTE_MMT,3,4.5,Y,-0.071616673,0.396271288,1.343263743
R_114LzEhvJFK6i9N,3,4,GRTE_PBC,3,8.5,Y,-0.071616673,0.396271288,1.343263743
R_16REEfmimmEazhJ,3,1,YELL_MWN,-2,4.5,N,-0.063959563,1.158140678,0.298424636
R_16REEfmimmEazhJ,3,2,YELL_MWS,3,8.5,N,-0.063959563,1.158140678,0.298424636
R_16REEfmimmEazhJ,3,3,GRTE_MMT,3,4.5,Y,-0.063959563,1.158140678,0.298424636
R_16REEfmimmEazhJ,3,4,GRTE_PBC,3,8.5,Y,-0.063959563,1.158140678,0.298424636
R_1eEdgvM60mYQL0t,3,1,YELL_MWN,3,4.5,N,-0.577348498,0.646571203,1.049137905
R_1eEdgvM60mYQL0t,3,2,YELL_MWS,3,8.5,N,-0.577348498,0.646571203,1.049137905
R_1eEdgvM60mYQL0t,3,3,GRTE_MMT,3,4.5,Y,-0.577348498,0.646571203,1.049137905
R_1eEdgvM60mYQL0t,3,4,GRTE_PBC,3,8.5,Y,-0.577348498,0.646571203,1.049137905
R_1oifF9wQItNzPAF,3,1,YELL_MWN,3,4.5,N,-0.9086737,0.099613875,-0.233415272
R_1oifF9wQItNzPAF,3,2,YELL_MWS,2,8.5,N,-0.9086737,0.099613875,-0.233415272
R_1oifF9wQItNzPAF,3,3,GRTE_MMT,2,4.5,Y,-0.9086737,0.099613875,-0.233415272
R_1oifF9wQItNzPAF,3,4,GRTE_PBC,2,8.5,Y,-0.9086737,0.099613875,-0.233415272
R_1qAurWQGdQEC4Ye,3,1,YELL_MWN,-2,4.5,N,-0.162543448,0.286329267,-0.487956159
R_1qAurWQGdQEC4Ye,3,2,YELL_MWS,3,8.5,N,-0.162543448,0.286329267,-0.487956159
R_1qAurWQGdQEC4Ye,3,3,GRTE_MMT,2,4.5,Y,-0.162543448,0.286329267,-0.487956159
R_1qAurWQGdQEC4Ye,3,4,GRTE_PBC,3,8.5,Y,-0.162543448,0.286329267,-0.487956159
R_27NuC4KiRT3a0iN,3,1,YELL_MWN,1,4.5,N,-1.068180695,0.291511141,0.005715378
R_27NuC4KiRT3a0iN,3,2,YELL_MWS,3,8.5,N,-1.068180695,0.291511141,0.005715378
R_27NuC4KiRT3a0iN,3,3,GRTE_MMT,3,4.5,Y,-1.068180695,0.291511141,0.005715378
R_27NuC4KiRT3a0iN,3,4,GRTE_PBC,3,8.5,Y,-1.068180695,0.291511141,0.005715378
R_28ebNokANgzC6qZ,3,1,YELL_MWN,0,4.5,N,-0.527590658,-0.054111236,0.745396443
R_28ebNokANgzC6qZ,3,2,YELL_MWS,3,8.5,N,-0.527590658,-0.054111236,0.745396443
R_28ebNokANgzC6qZ,3,3,GRTE_MMT,0,4.5,Y,-0.527590658,-0.054111236,0.745396443
R_28ebNokANgzC6qZ,3,4,GRTE_PBC,3,8.5,Y,-0.527590658,-0.054111236,0.745396443
R_2DCQW2wGsVCZ2hw,3,1,YELL_MWN,3,4.5,N,-0.738081361,-0.942501319,-2.576345949
R_2DCQW2wGsVCZ2hw,3,2,YELL_MWS,3,8.5,N,-0.738081361,-0.942501319,-2.576345949
R_2DCQW2wGsVCZ2hw,3,3,GRTE_MMT,3,4.5,Y,-0.738081361,-0.942501319,-2.576345949
R_2DCQW2wGsVCZ2hw,3,4,GRTE_PBC,3,8.5,Y,-0.738081361,-0.942501319,-2.576345949
R_38Enf17BHb7AQdh,3,1,YELL_MWN,3,4.5,N,1.913690435,-1.425403933,-1.281230742
R_38Enf17BHb7AQdh,3,2,YELL_MWS,3,8.5,N,1.913690435,-1.425403933,-1.281230742
R_38Enf17BHb7AQdh,3,3,GRTE_MMT,3,4.5,Y,1.913690435,-1.425403933,-1.281230742
R_38Enf17BHb7AQdh,3,4,GRTE_PBC,3,8.5,Y,1.913690435,-1.425403933,-1.281230742
R_38r1roJ7w9mA9E7,3,1,YELL_MWN,2,4.5,N,0.048512664,-0.374619905,-1.075727915
R_38r1roJ7w9mA9E7,3,2,YELL_MWS,3,8.5,N,0.048512664,-0.374619905,-1.075727915
R_38r1roJ7w9mA9E7,3,3,GRTE_MMT,3,4.5,Y,0.048512664,-0.374619905,-1.075727915
R_38r1roJ7w9mA9E7,3,4,GRTE_PBC,3,8.5,Y,0.048512664,-0.374619905,-1.075727915
R_3BHuVBJOAQkH98m,3,1,YELL_MWN,3,4.5,N,0.67673709,0.290590512,0.46325634
R_3BHuVBJOAQkH98m,3,2,YELL_MWS,3,8.5,N,0.67673709,0.290590512,0.46325634
R_3BHuVBJOAQkH98m,3,3,GRTE_MMT,2,4.5,Y,0.67673709,0.290590512,0.46325634
R_3BHuVBJOAQkH98m,3,4,GRTE_PBC,3,8.5,Y,0.67673709,0.290590512,0.46325634
R_3cnyJDg8UO9ylTt,3,1,YELL_MWN,3,4.5,N,0.792733096,0.586502116,1.549240918
R_3cnyJDg8UO9ylTt,3,2,YELL_MWS,3,8.5,N,0.792733096,0.586502116,1.549240918
R_3cnyJDg8UO9ylTt,3,3,GRTE_MMT,3,4.5,Y,0.792733096,0.586502116,1.549240918
R_3cnyJDg8UO9ylTt,3,4,GRTE_PBC,3,8.5,Y,0.792733096,0.586502116,1.549240918
R_3vBcO29KEkfclLe,3,1,YELL_MWN,1,4.5,N,-1.049150086,0.578206681,0.260472107
R_3vBcO29KEkfclLe,3,2,YELL_MWS,3,8.5,N,-1.049150086,0.578206681,0.260472107
R_3vBcO29KEkfclLe,3,3,GRTE_MMT,2,4.5,Y,-1.049150086,0.578206681,0.260472107
R_3vBcO29KEkfclLe,3,4,GRTE_PBC,3,8.5,Y,-1.049150086,0.578206681,0.260472107
R_3wPMzqpgBrsqr2A,3,1,YELL_MWN,-3,4.5,N,-0.396474059,-0.023673636,-1.117902219
R_3wPMzqpgBrsqr2A,3,2,YELL_MWS,3,8.5,N,-0.396474059,-0.023673636,-1.117902219
R_3wPMzqpgBrsqr2A,3,3,GRTE_MMT,0,4.5,Y,-0.396474059,-0.023673636,-1.117902219
R_3wPMzqpgBrsqr2A,3,4,GRTE_PBC,3,8.5,Y,-0.396474059,-0.023673636,-1.117902219
R_3Z1bOA0xb6RGuh4,3,1,YELL_MWN,3,4.5,N,1.400178508,-1.504605895,-0.154198932
R_3Z1bOA0xb6RGuh4,3,2,YELL_MWS,3,8.5,N,1.400178508,-1.504605895,-0.154198932
R_3Z1bOA0xb6RGuh4,3,3,GRTE_MMT,3,4.5,Y,1.400178508,-1.504605895,-0.154198932
R_3Z1bOA0xb6RGuh4,3,4,GRTE_PBC,3,8.5,Y,1.400178508,-1.504605895,-0.154198932
R_49fJ5kkzafc9hyu,3,1,YELL_MWN,3,4.5,N,1.419984133,-0.5415968,-0.022815971
R_49fJ5kkzafc9hyu,3,2,YELL_MWS,3,8.5,N,1.419984133,-0.5415968,-0.022815971
R_49fJ5kkzafc9hyu,3,3,GRTE_MMT,3,4.5,Y,1.419984133,-0.5415968,-0.022815971
R_49fJ5kkzafc9hyu,3,4,GRTE_PBC,3,8.5,Y,1.419984133,-0.5415968,-0.022815971
R_4DS4RKnzkqXlazV,3,1,YELL_MWN,3,4.5,N,-0.399484695,0.936810961,-2.387673082
R_4DS4RKnzkqXlazV,3,2,YELL_MWS,2,8.5,N,-0.399484695,0.936810961,-2.387673082
R_4DS4RKnzkqXlazV,3,3,GRTE_MMT,2,4.5,Y,-0.399484695,0.936810961,-2.387673082
R_4DS4RKnzkqXlazV,3,4,GRTE_PBC,2,8.5,Y,-0.399484695,0.936810961,-2.387673082
R_4s4iUPGJVFbkuQB,3,1,YELL_MWN,-2,4.5,N,-0.18617693,-0.304783002,1.188282666
R_4s4iUPGJVFbkuQB,3,2,YELL_MWS,3,8.5,N,-0.18617693,-0.304783002,1.188282666
R_4s4iUPGJVFbkuQB,3,3,GRTE_MMT,3,4.5,Y,-0.18617693,-0.304783002,1.188282666
R_4s4iUPGJVFbkuQB,3,4,GRTE_PBC,3,8.5,Y,-0.18617693,-0.304783002,1.188282666
R_4Wn5WLMpKCVBcvn,3,1,YELL_MWN,1,4.5,N,-0.319196827,-1.179174205,0.516755014
R_4Wn5WLMpKCVBcvn,3,2,YELL_MWS,3,8.5,N,-0.319196827,-1.179174205,0.516755014
R_4Wn5WLMpKCVBcvn,3,3,GRTE_MMT,3,4.5,Y,-0.319196827,-1.179174205,0.516755014
R_4Wn5WLMpKCVBcvn,3,4,GRTE_PBC,3,8.5,Y,-0.319196827,-1.179174205,0.516755014
R_4XDA6GbWLoKx739,3,1,YELL_MWN,3,4.5,N,-0.22768058,-0.297604201,0.154774284
R_4XDA6GbWLoKx739,3,2,YELL_MWS,3,8.5,N,-0.22768058,-0.297604201,0.154774284
R_4XDA6GbWLoKx739,3,3,GRTE_MMT,3,4.5,Y,-0.22768058,-0.297604201,0.154774284
R_4XDA6GbWLoKx739,3,4,GRTE_PBC,3,8.5,Y,-0.22768058,-0.297604201,0.154774284
R_4xFoW2MLvSollul,3,1,YELL_MWN,-1,4.5,N,1.452043057,-2.303669428,-0.216112513
R_4xFoW2MLvSollul,3,2,YELL_MWS,1,8.5,N,1.452043057,-2.303669428,-0.216112513
R_4xFoW2MLvSollul,3,3,GRTE_MMT,3,4.5,Y,1.452043057,-2.303669428,-0.216112513
R_4xFoW2MLvSollul,3,4,GRTE_PBC,3,8.5,Y,1.452043057,-2.303669428,-0.216112513
R_58Yaof2ELtALZeu,3,1,YELL_MWN,3,4.5,N,-0.077408366,-0.541919711,-1.012857742
R_58Yaof2ELtALZeu,3,2,YELL_MWS,3,8.5,N,-0.077408366,-0.541919711,-1.012857742
R_58Yaof2ELtALZeu,3,3,GRTE_MMT,3,4.5,Y,-0.077408366,-0.541919711,-1.012857742
R_58Yaof2ELtALZeu,3,4,GRTE_PBC,3,8.5,Y,-0.077408366,-0.541919711,-1.012857742
R_5pf2FAbXtcCpDqO,3,1,YELL_MWN,0,4.5,N,0.909565749,-0.55401948,-1.782979417
R_5pf2FAbXtcCpDqO,3,2,YELL_MWS,0,8.5,N,0.909565749,-0.55401948,-1.782979417
R_5pf2FAbXtcCpDqO,3,3,GRTE_MMT,0,4.5,Y,0.909565749,-0.55401948,-1.782979417
R_5pf2FAbXtcCpDqO,3,4,GRTE_PBC,0,8.5,Y,0.909565749,-0.55401948,-1.782979417
R_5pNrnRdHsvUcdjA,3,1,YELL_MWN,2,4.5,N,0.461307753,-1.355251416,0.799846916
R_5pNrnRdHsvUcdjA,3,2,YELL_MWS,3,8.5,N,0.461307753,-1.355251416,0.799846916
R_5pNrnRdHsvUcdjA,3,3,GRTE_MMT,2,4.5,Y,0.461307753,-1.355251416,0.799846916
R_5pNrnRdHsvUcdjA,3,4,GRTE_PBC,3,8.5,Y,0.461307753,-1.355251416,0.799846916
R_5ppK93hBuix4FJq,3,1,YELL_MWN,3,4.5,N,-0.207169766,0.978361165,-0.126533048
R_5ppK93hBuix4FJq,3,2,YELL_MWS,3,8.5,N,-0.207169766,0.978361165,-0.126533048
R_5ppK93hBuix4FJq,3,3,GRTE_MMT,3,4.5,Y,-0.207169766,0.978361165,-0.126533048
R_5ppK93hBuix4FJq,3,4,GRTE_PBC,3,8.5,Y,-0.207169766,0.978361165,-0.126533048
R_67wZ2vWcapVQnpz,3,1,YELL_MWN,1,4.5,N,0.240987028,-1.034091661,0.428971422
R_67wZ2vWcapVQnpz,3,2,YELL_MWS,2,8.5,N,0.240987028,-1.034091661,0.428971422
R_67wZ2vWcapVQnpz,3,3,GRTE_MMT,-2,4.5,Y,0.240987028,-1.034091661,0.428971422
R_67wZ2vWcapVQnpz,3,4,GRTE_PBC,3,8.5,Y,0.240987028,-1.034091661,0.428971422
R_6Jb4t7Uratq6sG8,3,1,YELL_MWN,3,4.5,N,0.087468304,1.122645178,0.113703965
R_6Jb4t7Uratq6sG8,3,2,YELL_MWS,3,8.5,N,0.087468304,1.122645178,0.113703965
R_6Jb4t7Uratq6sG8,3,3,GRTE_MMT,2,4.5,Y,0.087468304,1.122645178,0.113703965
R_6Jb4t7Uratq6sG8,3,4,GRTE_PBC,3,8.5,Y,0.087468304,1.122645178,0.113703965
R_6oCZWzoeIohSH2q,3,1,YELL_MWN,3,4.5,N,0.683411699,-0.667237327,-0.433183735
R_6oCZWzoeIohSH2q,3,2,YELL_MWS,3,8.5,N,0.683411699,-0.667237327,-0.433183735
R_6oCZWzoeIohSH2q,3,3,GRTE_MMT,3,4.5,Y,0.683411699,-0.667237327,-0.433183735
R_6oCZWzoeIohSH2q,3,4,GRTE_PBC,3,8.5,Y,0.683411699,-0.667237327,-0.433183735
R_7e55dpPRUi65xZQ,3,1,YELL_MWN,3,4.5,N,0.009823582,0.302990387,-0.346264987
R_7e55dpPRUi65xZQ,3,2,YELL_MWS,3,8.5,N,0.009823582,0.302990387,-0.346264987
R_7e55dpPRUi65xZQ,3,3,GRTE_MMT,3,4.5,Y,0.009823582,0.302990387,-0.346264987
R_7e55dpPRUi65xZQ,3,4,GRTE_PBC,3,8.5,Y,0.009823582,0.302990387,-0.346264987
R_7Gw96ZLlqSvliIb,3,1,YELL_MWN,3,4.5,N,0.741766274,-0.565803915,1.59363661
R_7Gw96ZLlqSvliIb,3,2,YELL_MWS,3,8.5,N,0.741766274,-0.565803915,1.59363661
R_7Gw96ZLlqSvliIb,3,3,GRTE_MMT,3,4.5,Y,0.741766274,-0.565803915,1.59363661
R_7Gw96ZLlqSvliIb,3,4,GRTE_PBC,3,8.5,Y,0.741766274,-0.565803915,1.59363661
R_7mUxqE2rmpOXhDL,3,1,YELL_MWN,-2,4.5,N,-1.7168106,-0.643635356,-1.264354454
R_7mUxqE2rmpOXhDL,3,2,YELL_MWS,3,8.5,N,-1.7168106,-0.643635356,-1.264354454
R_7mUxqE2rmpOXhDL,3,3,GRTE_MMT,0,4.5,Y,-1.7168106,-0.643635356,-1.264354454
